,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s149,1.7832240844999998,-0.36026157140000004,0.0263341057,2.8050199014999997,2.4,2.0666666666999998,0.2537081317,60.0,2.1034482759,0.3099340467,59.0,-0.5198746783,-0.9019692151,3.7951980782,0.4109398971,1.9880202571,-0.523497627,0.0010889212,0.0017617722,0.0092890625,3.6873515052999997,0.2418670834,2.2731452827000003,0.8333333333,0.1666666667,13.0,0.05833333330000001,1,-0.005,-3.75,9.3333333333,0.0388095238,1,-0.0017809523999999998,-4.6714285714,-0.0120842132,0.7000480859999999,9.5,10.6,2.3929620096,0.35533516909999996,2.283883967,-0.5426555052,0.6944444444,-2.0273124396,-0.33538831500000005,0.0,5.320134937200001,4.5316299551,0.08509789289999999,4.4335214696000005,-0.6385135918,3.4121682313,111.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.8774719237999999,0.0012237025,0.99453125,0.0017994426,0.6666666667000001,0.0015811388,0.0015811388,0.0038729833,0.6296296296,0.6666666667000001,0.6666666667000001,0.5555555556,-0.8598664698,-0.1417096065,1.5203585651,0.3686702464,2.1597994758000003,-0.4319703685,301.8333333333,4.1599701205,0.2522470765,2.8546151319,-0.98854756,-0.2177939244,,,0.5103874254,10,1.9961010096,0.4944334871,2.4248910687,-0.39136683759999996,4.0199218047,0.4658055867,2.6432171769,-1.4257278111000002,0.4938875306,0.0450390832,-0.0013942374,14.253623638599999,0.38232431689999996,0.1459296119,2.7858435977999996,0.3144783975,1.9037220525999998,-0.40603837880000004,,6.0,6.3,320.8333333333,2.9491723557,0.3886818986,2.0403821402,-1.0489811649,289.3333333333,285.6666666667,4.2027731569,0.2971704791,2.3668158595,-3.6666666667,0.1580629298,-0.18719935559999998,2.8601684432,0.3982422111,2.6504105758,-0.6311986953000001,-0.16847415170000002,2.4074334794,0.34330046340000003,1.9568693062,-0.2079281252,2201.0648148148002,8,8,3865.25,-0.6347735844,0.008401998,-0.5667805989,0.8186787320000001,0.1980654319
s161,2.6089569508,-0.7060360608,0.14718768529999998,2.6943131326,2.05,27.6923076923,4.7393605541,695.0,15.217391304300001,2.8116077856,335.0,-0.5823883277,-0.8868943383000001,3.8462629535,0.2862935224,2.0127199204,-1.3318181944,0.00032340010000000003,0.003791687,0.022512695299999996,3.9191755175,0.2372357782,2.1015999706,1.0,0.0,9.3333333333,0.125,2,-0.0116666667,-4.5833333333,10.1666666667,0.27372185990000003,3,-0.021212707799999998,-1.742373238,-0.2206835762,1.0034187048,9.0,8.5,2.4641232643,0.4167610558,2.2859461871,-0.07806136129999999,0.4722222222,-1.9687178293,0.1693591107,0.4181320954,4.4838707464,3.2860105973000002,0.1820195611,2.2630874389,-1.2494826612,3.4664424285,209.0,10.925098710999999,0.9214174355,0.2565783653,8,0.8344177246000001,0.0010259156,1.0,0.0016173992,0.4166666667,0.009797959,0.009797959,0.0256124969,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-0.9193818584,-0.0031836898,1.62710105,0.35763548700000003,2.4860894377,-0.31367718489999996,400.3333333333,4.3728568772,0.25761485100000003,2.2386464663999996,-1.2004743759,-0.34721656310000004,8.4523597064,-3.4014092442000003,0.4860994280000001,15,2.1086162006,0.5333624256,2.4518570199000003,-0.407079974,2.9507977569,0.450433838,1.1309806734999999,-1.113917282,0.5452322738000001,0.09091525630000001,0.0043313402,9.1901941642,0.7264042973999999,0.2064877593,2.7322128556000003,0.2352080485,1.9702154071,-0.5395014078,258.5,6.9,5.4,243.8333333333,3.4305802812,0.34628135130000004,1.5193022738000002,-0.8435550288,230.1666666667,252.1666666667,2.9709307797,0.2953961302,1.611431049,22.0,-0.1772058534,0.02032911,1.9994461878,0.35176572759999997,1.9278627015,-0.5942227596999999,-0.1578218294,1.6807740344000002,0.3214960818,1.6683701049000002,-0.2683154514,1962.5470899471,19,5,3346.6666666666997,0.3607559622,-0.32615953270000003,0.06012598640000001,0.17463895940000002,0.17774387060000002
s163,2.0855724584,-0.6067372800999999,0.0506709566,2.0202950217,1.4,31.818181818200003,2.1075005199000003,670.0,31.0,2.7529888064,590.0,-0.3940353214,-0.9190406781999999,3.1270220095999997,0.35940332080000004,1.9017111566999998,-0.181740838,4.3602e-06,5.69038e-05,2.27051e-05,4.554145453,0.22176545800000005,2.3420448450999998,0.5,0.5,8.75,-0.008333333299999999,0,0.0003333333,0.25,7.958333333300001,-0.0038585209,0,-0.00015434080000000002,0.040192926,0.2996226365,0.5530397989,7.7,5.5,1.9808242454,0.4405944658,2.2709590381,-0.5203119995000001,,-0.5224581229999999,-4.2560578579,,,1.47010527,0.27095604500000003,1.9025208107,-1.2989724053,2.0912506043,225.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.7493646622,0.0017475993,1.0,0.0020383547000000003,0.6111111111,0.0015811388,0.0015811388,0.0006324555,0.7037037037,0.6666666667000001,0.6666666667000001,0.7777777778,-0.9467061202,-0.1434216784,1.6962895865,0.20555926719999998,2.3243859936,-0.27956921560000003,261.0,3.2732101677,0.2899961923,1.5448748992,-1.1116115353,-0.32354064390000004,12.7711622326,-5.7812578777,0.5804353490999999,12,1.3961344375,0.4619319830000001,1.9485071861,-0.4131553347,2.5599655558000003,0.4876827974,1.549136152,-1.8640043455,0.4926470588,-0.01818113,0.001028408,3.4200341681,0.5269336036,0.4010917946,2.8720657474,0.22857209899999997,1.7933493819000002,-0.6506134133,320.0,5.9,5.1,298.5,1.9084674082,0.34972025300000004,1.4348641994999998,-0.7146259612,243.3333333333,282.3333333333,3.345986476,0.3841743715,1.5382074422,39.0,-0.16791836289999998,0.41742497659999994,2.719987246,0.31660897460000004,1.8748604777000002,-0.9372000170999999,-0.2281706513,2.0669243088,0.3535243473,1.4710637253999999,-0.4189745964,2022.7592592592998,18,7,3007.3333333333003,0.1950825646,-0.4269794288,-0.6724763797000001,0.2082347581,0.26048001379999997
s165,1.1131232412,-0.08405251300000001,0.31544445320000003,1.1857700656,1.45,43.181818181800004,15.588873821199998,900.0,27.5,9.2252513872,500.0,-0.4676956015,-0.9121860124,4.596809765,0.4144091781,2.4027745008,-0.5899660877,0.0052663687,0.0149456177,0.1091630859,4.002376559,0.2899697529,1.9930594562,0.5,0.1666666667,9.7083333333,0.1375,2,-0.0071666667,-3.5416666667000003,4.0,0.045114942500000005,2,-0.005886699499999999,-1.117816092,0.2260862012,0.9701466606999999,8.4,7.9,2.6772423443,0.4749451892,2.4710212302000003,-0.3920601540000001,0.1388888889,-0.8540048456,-1.0014085518,-0.7973580229999999,2.9436955465,1.8226385366,0.2253471198,3.1584920988,-1.0705413209999999,3.8243251091,181.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.7208445072,0.0012282976,0.9286346436,0.0017354671,0.5833333333,0.06403124240000001,0.158113883,0.158113883,0.14814814810000002,0.22222222219999999,0.11111111109999999,0.11111111109999999,-1.2331686584000001,0.0322539498,2.29205688,0.4574187128,1.7278855828,-0.454248153,439.6666666667,3.1273413431,0.33897435880000004,1.9342813561,-0.2380779893,-0.2735156063,11.3272656863,-5.1047537064999995,0.5820801932999999,4,1.7518071185,0.5532883025,2.1610352517,-0.40585177200000006,3.3897961347,0.3856751874,2.6244082934,-1.6194388183000001,0.49629629630000005,0.08587185600000001,0.0010161092,5.419351848400001,0.5427478134,0.2470654046,3.0013958822,0.32779999719999997,1.5677112199,-0.3930044511,336.5,4.9,4.6,403.1666666667,2.7401433398000004,0.3959055831,1.5152178408,-0.8852788909,247.6666666667,297.1666666667,3.8530615726999997,0.3737748766,1.7427370727,49.5,-0.41132954039999997,-0.14442931779999998,2.3684649003,0.45705604409999995,1.9716801363999998,-1.2748354322,-0.17802213660000002,1.3873932129,0.34225616020000005,2.189608599,-0.2269631006,2022.1916666667,11,10,4515.9166666667,-0.4035655239,0.0926741424,-0.1919368407,0.8495511125,0.3953050295
s168,1.9163922149,-0.26059680760000004,0.2791428916,2.402545281,3.75,2.0689655172,0.2578807148,58.0,1.9310344828000001,0.3713906764,54.0,-0.5698378259,-0.764362529,3.2368522647000004,0.33597358990000004,1.4569350241999999,-1.6411270105000002,2.73255e-05,0.0005744400000000001,0.0030722656,4.8751466759,0.2715936251,1.6665079842,0.8333333333,0.1666666667,25.2083333333,0.0625,1,-0.0025,-3.0416666667000003,20.625,0.15,2,0.0011428571,-3.7142857143,-0.0272817093,0.9257502779,7.8,6.0,2.7079209545999996,0.4483562409,2.2788975554,-0.34721677310000004,0.7777777778,-1.3067301153,0.0220205788,-0.3719338943,3.8121088774,3.0427714997,0.22355104879999999,1.8166913808,0.0,5.965407751,221.0,1.2928725743,0.514558072,0.043806033099999996,4,0.6407468796,0.0019502327,0.9989257812,0.0024516932999999997,0.9166666667,0.0015811388,0.0015811388,0.009797959,0.5925925926,0.6666666667000001,0.6666666667000001,0.44444444439999997,-1.0142374328000001,-0.1603452206,2.63818474,0.4205256327,1.7973730086000002,-0.2840163496,289.6666666667,3.5763281735000003,0.27977308160000003,1.855377625,-0.2527150751,-0.37176341590000006,4.3568072513,2.4436279573,0.5772580901000001,17,2.4381248419,0.4547471572,2.3977712469999997,-0.3384195922,4.6928753701,0.40687568979999994,1.9073701509999998,-1.5221217805,0.5171568627,0.1132195907,-0.0028319321999999997,5.702061678500001,0.4496573146,0.26234567880000004,4.1687374088,0.28063011600000004,1.2849470453,-0.6711901589,313.0,7.0,7.1,284.0,3.1845918594,0.322986182,1.5808975391,-0.5911350108,265.6666666667,283.1666666667,4.2374641418,0.3107035268,1.8393588358,17.5,-0.2864811389,-0.11787497599999999,3.5386480664,0.3257664602,2.0062774452000003,-1.2425623093,-0.2563443715,2.4377683428,0.3301693249,1.9405738161,-0.2294089136,1627.3060606061,3,8,4064.0,1.8440280742,-0.7825403580000001,1.4758567096000001,0.7977244537999999,0.2147332024
s170,2.5302542957,-0.7830807294000001,0.1979775865,1.5712988177,1.5,36.4347826087,8.1398351946,800.0,25.0,8.0277297192,454.0,-0.3791261444,-0.7726118966000001,2.5216992922999997,0.35216414659999995,1.5156263922000002,-0.3726394922,0.0001037885,0.0005033264,0.0039599609,2.4571639802000003,0.38658528090000005,1.2605114783,0.5,0.33333333330000003,10.4166666667,0.033333333300000004,2,-0.0073333333000000014,-3.6666666667,13.75,0.2816655695,3,-0.0088150099,-5.7264647795000005,0.0940127389,0.7900891720000001,9.0,5.5,1.3798250186,0.34966065,1.5925275760000002,-0.3647196582,0.6944444444,-0.7375527620000001,-1.3311090982,-0.8668360642,1.4190507591,0.9905720165999999,0.2496757909,1.5530574248,-0.7108247741,2.7260075207999996,152.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.6079681158,0.001130345,0.7794122696,0.0014091396,0.4722222222,0.0004,0.0038729833,0.0038729833,0.6666666667000001,0.7777777778,0.5555555556,0.6666666667000001,-1.5747954047,0.08993186480000001,1.3781499737,0.443465686,1.8154925597,-0.3174674698,451.3333333333,3.5212340198,0.36268632659999994,1.7987258053,0.19623151449999998,-0.5140774590999999,,,0.6778852885000001,6,1.0357631097,0.37892950420000004,1.7435993278000002,-0.32668371469999996,2.3107089964,0.28512233730000003,1.8515596557,-1.0733133423999999,0.4601990050000001,0.0058701713,0.0011386117,4.5818755185,0.5297793306,0.15998293830000002,2.0778377335,0.242405402,1.5377992651,-0.8346277508000001,312.0,5.9,4.9,,,,,,,,,,,,,,1.3736431538,0.3437021027,1.7914010769000002,-1.2788538158,-0.16594219740000002,1.2388095469,0.3299732301,1.3900854498,-0.223322678,1730.0128787879,17,9,2358.3333333333,,,,0.7695943491,0.44795692229999995
s173,3.6267701466,-0.4462521811,0.1792127973,1.9058242053,4.05,,,,,,,-0.4895670337,-0.853859475,3.3531913110000002,0.3171353246,1.4934474884,-1.1964363898,0.0001651209,0.0008153381,0.0090273438,3.3867873568,0.2176259933,1.6381826794999998,1.0,0.0,11.25,0.0666666667,2,-0.0043333333000000005,-3.75,11.0,0.17681429510000002,3,-0.0088620916,-5.8579258934,0.2866756393,0.9416186292,7.0,6.8,2.3365664915,0.33328820340000004,1.6471527763999998,-0.534899696,0.5,-1.5132319765,1.816222625,-0.5629734621,4.194188013,3.4639652816,0.1720003884,1.6475159376,-0.5402436899,4.8849203713,307.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7028138161,0.0017377439999999998,0.9654296875,0.003307944,0.6388888889000001,0.0015811388,0.0038729833,0.009797959,0.5555555556,0.6666666667000001,0.5555555556,0.44444444439999997,-1.0896492727,-0.1151119176,2.0076931864,0.342194,2.1641793096,-0.369369302,247.0,2.1201060419999997,0.2691195246,1.2477120123,-0.40387476340000006,-0.2732567905,-2.3893597141000003,15.0635490803,0.364965493,13,1.5343244929000002,0.4415564176,1.6343605993,-0.4908983581,3.130213888,0.3732461893,1.0921781276,-2.7775942941000005,0.5777777778000001,0.0737342461,-0.0024883772,6.5302915375,0.4756967698,0.21902662609999998,4.0005113914,0.2663504573,1.6934016003999999,-0.4729880402,278.0,7.5,7.2,311.0,3.0210681652,0.3101194426,1.1040192883,-0.8139538980000001,223.3333333333,254.5,2.8051007789999995,0.31376807,1.0626769629000001,31.1666666667,-0.08672439180000001,0.2218047091,2.8507512952000003,0.27707504239999997,1.8856866983000002,-1.0125302346,-0.15607862020000002,2.053079721,0.30709376320000004,1.7307617544999998,-0.1913632384,1223.7287878788,23,8,2171.9166666667,1.6946473165,-0.8937000714000001,0.5978541364000001,0.8058212105,0.2838313534
s179,2.8763980058999996,-0.6146955350000001,0.1154472295,2.2293426344,2.25,35.4545454545,6.9811124283,750.0,23.263157894699997,7.178997959,410.0,-0.34891867020000006,-0.7280785945,3.588621849,0.3778887217,2.3304239298,-0.5673201963000001,0.0912500038,0.08196069339999999,0.5938232421999999,5.5869380535,0.2976828553,1.3835829729,0.8333333333,0.0,11.958333333299999,0.1625,1,-0.005833333299999999,-6.791666666699999,17.0416666667,0.3872166633,3,-0.0096920564,-5.2457627119,0.08216949400000001,0.6921143488,7.6,8.3,2.0091166961,0.1572772899,2.4648373708,-0.4690961027,0.11111111109999999,-4.8056103941,-2.1756793467,-0.2307418761,3.5297248408999997,3.7084036474,0.2077528773,1.7670710408,-1.0385004381999998,3.3813588491,167.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.8828125,0.0010488719,0.976953125,0.0010286136999999999,0.7222222222,0.25,0.1265219767,0.25,0.037037037,0.0,0.11111111109999999,0.0,-1.0126447922,0.2734646216,2.9447794927999995,0.38287672659999994,2.4207740192,-0.3277970142,,,,,,,13.3536702924,-10.9050261867,0.6747579895,9,1.9037301858,0.3938326774,2.1602265657,-0.541720395,2.5078400585,0.4104928206,1.9686157597,-0.56150898,0.4974874372,0.0481956153,-0.0015577583,3.4303499629000003,0.5322006268,0.393393751,4.0723905906999995,0.3101549427,1.0428225863,-1.0068032151000001,335.0,5.7,5.4,231.6666666667,4.350330914100001,0.3025003989,2.7699794458,-0.9847215004,243.6666666667,272.5,3.8893848647,0.2965742355,1.9104728144999998,28.8333333333,-0.1639353785,0.2223153228,2.7970855106,0.33908340730000003,1.7608072665,-0.9596566048999999,-0.1852252481,2.9743252040000003,0.3312578814,1.4954292712000001,-0.17018628239999997,3047.0555555555998,6,5,4778.0833333333,-0.2881006572,0.32776280129999996,-0.22270836019999998,0.6991630901000001,0.3605746745
s180,3.0988334481,-0.29377587320000004,0.1264077016,2.2620044059,4.7,33.3333333333,3.7493960866000005,770.0,19.15,4.3802787702999995,362.0,-0.6479321362,-0.8753087718000001,3.671076545,0.3458148379,1.4886124657,-1.9061108457,4.42802e-05,0.0003688974,0.008444335899999999,2.5370859986000003,0.3111180006,1.3746563319,0.6666666667000001,0.1666666667,5.375,0.1541666667,3,-0.0145,-1.875,8.875,0.2191435768,2,-0.0157959698,-3.1175482787999997,-0.0502158861,1.0346702518000002,9.3,7.7,2.4359179647,0.4530352635,2.3502469457,-0.30088206900000003,0.4722222222,-1.3069983289,-0.5351050952,-0.0920465747,3.1862650416000005,2.1787386897,0.2173856087,1.7572430195000002,-1.0170844173,3.9312389163,212.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.928125,0.0016134798000000002,1.0,0.0022306074,0.6388888889000001,0.0038729833,0.009797959,0.0256124969,0.44444444439999997,0.5555555556,0.44444444439999997,0.33333333330000003,-1.0106664406,-0.17880899390000002,1.9485283437,0.3676573827,2.6125461013,-0.18130499079999998,389.1666666667,2.1758908479,0.2735224998,1.3221239403,-0.27852095829999995,-0.1041119488,,,0.4194510882,16,1.6488977603,0.5319133533,1.9453158386000002,-0.29233230649999997,2.6404285854,0.4725599525,1.7170906675,-0.5087108423,0.5147783251,0.08404683119999999,-0.0001447427,8.3734750955,0.5814648795,0.2281641289,2.6234529201,0.2752422741,1.8241388856,-0.47537445899999997,299.0,7.9,6.2,403.0,2.0155048225,0.3345730739,1.2305366302,-0.5072258857999999,290.3333333333,270.3333333333,2.3742352641999998,0.33165800030000003,1.4203356275999999,-20.0,-0.8853427273000001,-0.1181380884,2.9741874073,0.41260540520000005,2.2107318092,-1.3176213020999998,-0.28028448910000003,1.8098606054,0.3204779694,1.7464934559999998,-0.1307540356,1416.4722222222001,11,9,3205.1666666666997,0.1770760498,-0.3391675518,0.0728934051,0.8862317843,0.4694341227
s182,2.0735865951,-0.3839380092,0.1238335895,1.8719271577,2.4,4.8333333333,0.9128709292,140.0,6.1111111111000005,2.1182963643,160.0,-0.5599859313000001,-0.9402779848,3.0970868476,0.35569296079999996,1.5984116146,-1.4571387502000002,0.0008806294,0.0036070251,0.028647460899999998,2.3584330640999998,0.3498080114,1.3094219987,0.5,0.5,8.75,0.1,2,-0.0003333333,-2.6666666667000003,10.2916666667,0.2737745098,3,-0.0057156863,-2.1764705882,0.0396142197,0.8255619321000001,7.8,6.9,1.8825487663999998,0.4279946231,2.7533677543,-0.35726442350000004,,-3.1730434861,1.2714016437,0.1910395678,4.9380558016,3.5404371908999996,0.2321296507,2.0957200863,-1.0705413209999999,3.8243251091,265.0,0.0331595576,-1.0338362518000002,-0.6040336064999999,3,0.6593782425,0.0015476052,0.9247695923,0.0027608134999999997,0.6388888889000001,0.0256124969,0.06403124240000001,0.06403124240000001,0.2592592593,0.33333333330000003,0.22222222219999999,0.22222222219999999,-1.1828848644,-0.055082898500000005,2.1960072817,0.40541668490000005,2.0226066623,-0.2771043673,332.1666666667,2.4079469316999997,0.35605566180000003,1.2804089014,-0.7548947528000001,-0.4721929059,17.8936581569,-11.844000508599999,0.4398745989,14,1.5086136090000002,0.6125340686999999,1.7980249266,-0.3873305869,2.2510266297,0.4611172368,1.4609381713999998,0.0800177052,0.6029411765,0.1214692877,0.0031932882,8.5075155471,0.4633011831,0.21930119309999999,2.0986584585,0.2865439969,1.4552304919999999,-0.7704075228,361.0,6.6,6.6,321.5,2.4394391124,0.35415432750000003,1.1781139586,-0.9982454584999999,313.0,344.6666666667,2.3673116925,0.3471651774,1.225812899,31.6666666667,0.0555446183,0.13005778710000002,1.5420004744,0.4198185685,1.8266980009,-0.6303092132,-0.20104340920000002,1.3871742762,0.34062647170000004,1.935682629,-0.3908561364,1710.7892857143,16,7,4005.5833333333003,0.3629882125,-0.0228051778,0.314805318,0.2854970207,0.21032824449999998
s184,3.4346771027000003,-0.7784493572000001,0.30967437670000003,1.6990686758000002,2.7,31.2727272727,4.6309704648,653.0,16.1666666667,1.0494995356999999,370.0,-0.3265670616,-0.71376346,4.4533102629000005,0.3505847295,2.5800261548,-0.8233696375,0.0008359163,0.0026285324,0.0072509766,4.6935270422,0.22094724989999998,1.4427730771,0.5,0.33333333330000003,8.8333333333,0.0916666667,3,-0.0053333333000000005,-2.4166666667,9.8333333333,0.0416666667,1,-0.0021764706,-1.3406862745,0.3048055528,0.6103417356,9.4,6.4,2.1765359972,0.3732462876,1.8843597416,-0.2365131901,0.8055555556,-3.1337779191000004,-1.3699729132,0.0,5.320134937200001,3.9705580561000002,0.15989523660000002,2.3510327638,-0.8308046694000001,3.7967503866,130.0,10.925098710999999,0.9214174355,0.2565783653,8,0.6199707031,0.0011679579,0.9946044922,0.0016021584,0.5833333333,0.0015811388,0.0004,0.0038729833,0.6666666667000001,0.6666666667000001,0.7777777778,0.5555555556,-1.0820829063,0.0405336072,2.0611879647999998,0.36852213270000006,2.5918026011,-0.3123988211,282.8333333333,4.0554104651,0.2762706619,1.7257483766,-1.7403122818999999,-0.41394506229999994,,,0.5696514165000001,10,1.100536472,0.4640227853,2.0816881391999997,-0.013338095800000001,3.3835808363999997,0.3646262128,1.3086429750000002,-1.444399833,0.46305418719999997,0.0197626909,0.0018025317,10.2739496646,0.8319464998,0.2057179018,3.3486434622,0.3059363989,1.4285086845,-0.29419599399999996,264.5,5.9,6.1,261.0,3.6842646531,0.47719381909999997,2.8675085761,-0.4316410637,224.1666666667,240.5,2.9943398443,0.3010297616,2.2425990733,16.3333333333,0.3592615287,0.6037515290000001,3.4061736669,0.3311147279,3.0279227539999995,-0.9233496943999999,-0.1297594251,2.4298441078999997,0.30534323879999997,1.8394942869,-0.2195036288,1507.0800865801,11,9,2793.75,-0.4079517853,-0.4328138024,0.4132379846,0.8649032587000001,0.6271043223
s187,1.9027867072,-0.4273560996,0.025285040099999996,2.0467819941,1.7000000000000002,29.2916666667,10.0151153878,677.0,23.380952381,8.5526381338,478.0,-0.3488305725,-0.933087502,2.8311617697000004,0.4067078274,1.7605473391,-0.4055631682,0.00039903519999999996,0.0010662613,0.0112138672,4.1616630474,0.18338291129999998,2.3334139009,0.6666666667000001,0.33333333330000003,2.5833333333,-0.1166666667,0,-0.001,-0.0833333333,19.25,-0.028133393000000003,0,0.0011763653,-2.2587287377000003,0.4986516681,0.46028199399999997,8.6,7.1,1.7703733122999998,0.5426649235000001,1.9954706762999999,-0.5311129726,0.30555555560000003,-2.3385846332,-0.0892438408,-0.2282999586,3.5248410059,1.9661843548,0.0415425174,2.2233850539,-0.9928100529,3.4727396196,114.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.6702904463,0.0009950182,0.6368632793,0.001333067,0.6111111111,0.158113883,0.0099597577,0.0099597577,0.44444444439999997,0.33333333330000003,0.5555555556,0.44444444439999997,-1.1543098798,0.1055121082,1.6185624306,0.4569790656,1.7974287336,-0.4411586850000001,,,,,,,6.9272826873,-4.1276795518,,7,2.2144878931,0.5433049105000001,1.8286945169,-0.5237854725000001,2.3417417871,0.4204490298,2.1410248749000003,-1.240693933,0.349009901,-0.0043294713,-0.0005912229000000001,0.0839129129,0.001079767,0.0289658339,3.1739431112,0.31019991,1.7508194661,-0.7319844005,393.5,5.9,5.2,,,,,,,,,,,,,,2.3348381214,0.35220217579999996,1.8619679641,-1.108435448,-0.27347447480000003,1.5415012356000002,0.32942031990000004,1.8794177032,-0.4150402332,2057.4092261905,11,7,3268.8333333333003,-0.5349764379,-0.245197853,-0.8552173281000001,0.0609308181,0.14718419619999998
s190,2.4856835344999997,-0.6245954646,0.21444447170000003,2.9951881201,2.25,45.789473684200004,8.860517588099999,835.0,28.05,3.8997300851,536.0,-0.5408393552,-0.8425191183,5.2055476115,0.36680037299999996,2.1790979284,-1.4968618669999998,4.2888e-06,9.32136e-05,0.0028593750000000004,3.8439755305000003,0.27819297460000003,1.4693723405,0.8333333333,0.1666666667,14.333333333299999,0.0416666667,2,-0.014666666699999999,-3.9166666667,21.7083333333,-0.0287234043,1,-0.0104042553,-1.1843971631,0.0721749854,1.1522684494,8.6,7.2,1.863207789,0.5047330885,1.8884704509999999,-0.5118755589,0.9444444444,-1.3059106658,-1.4717261275,-0.5629734621,4.194188013,3.9160023849,0.25095469800000003,4.2883128634,-0.5402436899,4.8849203713,218.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7796737670999999,0.0017317564000000002,0.7400095940000001,0.0019685525,0.6388888889000001,0.0002011893,0.0002011893,0.0038729833,0.7777777778,0.8888888889000001,0.8888888889000001,0.5555555556,-0.8267977877,0.025049239900000003,1.2880702887,0.4090576038,1.6655685771000002,-0.4752352876,202.8333333333,7.7493734299,0.22323680329999998,2.441817236,-3.5039352425,-0.3658831847,10.7521711801,-5.4062646677999995,0.4153165388,13,1.9703844975,0.4827765559,2.1722313153,-0.2072199866,4.5723171769,0.3681892225,2.029731866,-1.4488582859999999,0.46568627450000005,0.0707085702,0.0017162718,7.4428354497,0.5589736649,0.1450042507,5.4226456491,0.3155924976,1.95033593,-0.9165200875,304.0,5.5,6.0,229.3333333333,4.4718055586,0.32679982760000004,2.2575498175999997,-0.9035831473999999,236.1666666667,200.5,5.531446616,0.33111976120000003,2.9106341762,-35.6666666667,0.6366347656,1.2374366579,3.2076572656,0.44255066090000006,1.9296665664,-1.5469067231,-0.1717050654,2.8759712436,0.3905744713,1.7462233237,-0.35852037859999997,1741.6407407407,14,8,3586.5,-0.372202567,0.1501522545,-0.8336457653,0.3240489579,0.28411575489999996
