,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load.logTr,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation.logTr,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh.logTr,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,bickel_titrator.hyp_discount_rate_small.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision.logTr,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity.ReflogTr,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity.logTr,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity.logTr,dietary_decision.taste_sensitivity.ReflogTr,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift.logTr,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh.logTr,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.beta.ReflogTr,holt_laury_survey.prob_weighting.ReflogTr,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.global_bias_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision.ReflogTr,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision.ReflogTr,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision.ReflogTr,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta.logTr,shift_task.model_decay.ReflogTr,shift_task.model_learning_rate,simon.hddm_drift,simon.hddm_non_decision.ReflogTr,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt.logTr,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT.logTr,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stim_selective_stop_signal.reactive_control_hddm_drift,stop_signal.SSRT_high,stop_signal.SSRT_low.logTr,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh.logTr,stop_signal.proactive_SSRT_speeding.logTr,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh.logTr,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift,tower_of_london.avg_move_time.logTr,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability.logTr
s326,2.2484552003,-0.6166447692,0.029236261000000003,3.3901462506,0.7654678421395714,34.2608695652,4.191087853,32.7368421053,1.5333824896626431,-0.3251976729,-0.8987710236,3.0251417643,0.352337076,0.8253367343274943,-0.9020926464000001,-8.226189516598566,-4.404344139866206,-3.295729450573573,2.7508117048000003,-1.128305975630189,1.9234054086,0.8333333333,0.0,8.5,0.09125000000600002,2.0,0.015709293672366093,-0.1666666667,6.1666666667,0.3407715057905731,3.0,-0.0120728242,-1.8756660746,0.3055301958018517,0.43721342739975605,6.9,6.2,1.9558227215000001,0.40007408780000003,2.2299118841,-0.4922673349,0.2222222222,-1.1221628453,-0.8712412076,-0.9342144304000001,3.4517060764,0.608818690100482,0.0113046008,1.0356780551194256,-0.7122733402,3.5596877282,243.0,4.575788509069061,0.6019739301410078,0.0438060331,4.0,0.6009450912000001,0.0014539509,1.0,0.0015858775,0.5,-3.664674886451777,-0.9728161377000001,-0.2311474648,1.8644499481999999,0.20813437586503816,2.5080124875000003,-0.47089218850000003,366.95000000000806,3.255214618175998,0.09052086008846909,1.8248047330769994,-0.7516392815940001,-0.32556490728200005,-3.7211716929,0.5476535495,12.0,0.8763028212,0.628517921,2.2753936399,-0.23714256420000002,2.3328536499,0.062254678716231526,1.8361648245,-0.6433451506,0.5570652174,0.1101726953,-0.0063673144,1.8704352175305043,0.09394206417897136,0.2205315424,0.9602468588,0.10390084017363913,1.9792123549,-0.2811681954,5.717027701406222,7.1,6.6,5.88425046280074,2.2805340203,0.3935918534,0.4943703420902119,-0.8634063190000001,293.0,5.7214040760059115,2.4243069008,0.3914029822,0.5605556790707631,4.81489071696989,0.2593935476,0.2160107943,3.0515198061,0.334487745,0.9959309742617101,-1.1240613566,-0.10145446570000001,1.8356749228,0.2888346071999999,1.9174808581869995,-0.04876453,7.730261749579248,-2.0,6.0,4871.9090909091,1.5278667287,-0.40513623330000004,1.0207379394,0.460401486,-0.9151506867226525
s328,1.9508468718,-0.3836238725,0.24189199930000002,2.5870973506,0.9555114450274363,45.2173913043,6.1196889533,32.0,2.4413107143740485,-0.587133557,-0.8169289465,2.9201746633,0.2956925495,0.4494549830166175,-0.7652850999999999,-5.153228783770414,-3.120939036259325,-2.01877280300127,3.2728685199,-1.4456395931046335,1.6618085170999999,0.5,0.33333333330000003,13.875,0.10416666670000001,1.0,0.0214352807526913,-0.7916666667000001,19.6666666667,0.17245544100793148,1.0,-0.0050165485,-3.4208037825,0.4914566596247508,0.3759378845420082,8.122999999999998,6.9030000000000005,1.7244562650000002,0.350429264,1.743769259,-0.3866260561,0.357777777779,-0.3715324849,0.23636455790000002,-0.3719338943,3.8121088774,0.846266723419587,0.1448519527,0.9789391962542343,-1.2494826612,3.4664424285,279.0,4.4713227509748625,0.3498535379707482,0.2565783653,8.0,0.9,0.0017600561500000003,1.0,0.0026114347,0.5,-1.3862943611198906,-1.24237779,-0.6725348338,1.5211118106,0.22338462873271364,1.3938535374,-0.3580678088,270.8333333333,4.4325987848,0.12179075711254411,1.8617341172000001,-1.2166544094,-0.45884800200000003,-0.1492815015,0.4412296886,9.0,1.5062361713999999,0.3589625209,2.1846470593,-0.024509897500000002,2.9705603214,0.15013987520725777,1.7343034321,-1.346495139,0.4285714286,0.0203194464,-0.00015863190000000002,2.5291674183655704,0.3846234084472226,0.1290458497,3.5984557763,0.16287187633970993,1.7968834826000002,-0.8185309973,5.611301621862036,6.1,6.7,5.79858747637441,2.2427042839,0.3105238037,0.2450444281365579,-0.5893750604,237.6666666667,5.572154032177765,3.5733158305,0.3438190022,0.5786556818474048,4.915102867374448,0.3668294595,0.4634434317,3.102756886,0.3749085156,0.6533643533661646,-1.3752221666,-0.231443688,1.5606230315,0.30015719350000003,1.7670608291,-0.328630231,7.355282824064822,20.0,7.0,1948.1666666667,-0.29262084110000003,-0.2878890201,-0.8338214049,0.8702555623,-0.7372268718669682
s329,2.9937653242,-0.7444525138,0.1989654243,1.311711901,0.7178397931503168,22.962962963,6.4657766592,23.380952381,1.9028612815804529,-0.505776809,-0.8589465257000001,2.5120558251,0.33838347750000003,0.05228334362202651,-1.7170941724,-4.36568740193222,-2.3594345014046194,-3.4961306801951495,4.316134445,-1.5385136262632158,1.1897637155,0.5,0.33333333330000003,22.5,-1.665334537e-16,1.0,0.004489905272852001,-2.5,25.625,0.19493759658486734,1.0,-0.0020219780000000002,-1.483974359,0.4799726354814483,0.022069758939413073,8.5,9.1,2.4611055068,0.4529088405,1.7425974504,-0.2990873444,0.4283333333409999,-2.9199041808,-0.0118841799,-0.1448413667,3.3579238221,0.9854574241360669,0.083542507,0.4812864536799343,-1.3646783862,3.2360509786,117.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.6138065338,0.0018209004,0.934375,0.0021590645,0.7222222222,-3.664674886451777,-1.780502452,-0.256993521,1.5202231955999999,0.26785225792253176,1.0248026044,-0.3213340852,307.7566666666681,3.4868973138809993,0.11812480035502,1.5482199619410002,-0.9701796388979999,-0.40812883478600015,-5.001493818,0.3267903837,11.0,2.0021952243,0.3772400178,2.0229917118,-0.47760812100000005,3.325918996,0.1570292666037414,1.1353200985,-2.1541977098,0.5,0.0296551135,0.0016733681,1.1415367465984168,0.4157622462094854,0.3421296433,3.8298714821,0.16954454388583493,1.5904803278,-0.8089156047,5.470167623474696,5.8,6.3,5.644624685969942,2.8080216920740004,0.3028823201130001,0.3955122290327448,-0.8382359478449998,227.5,5.3737340058329455,2.4881835578000002,0.23594200610000002,0.1592872442636803,4.5968019363179105,0.0730417377,0.2183190381,2.1135179867,0.3127282178,0.4074022986091075,-1.2888018308,-0.2595707916,1.5074173899,0.2486409068,1.3694102858,-0.17927865680000002,7.066579544384199,0.0,12.0,4660.5833333333,-0.8646031592000001,0.0779533625,-0.7594122621,0.1297352548,-1.72022995159005
s334,2.497068602624,-0.6231616577610004,0.132104415388,2.271358411770999,0.7728283615980962,29.0909090909,3.6633199997,26.5652173913,1.5735377895862463,-0.3819050047,-0.9288661775,2.7515928503,0.3890556852,0.47127987924213594,-0.9612010196,-9.302546673797467,-4.920204558532054,-4.3737794880693786,3.288962465,-1.328012925527214,1.3787908351,0.1666666667,0.33333333330000003,14.9583333333,0.1625,2.0,0.007637427162291077,-3.375,13.1666666667,0.21602433790496495,1.0,-0.0029000000000000002,-1.6916666667,0.5227841425029806,0.50029711942634,8.7,6.1,0.8266201054000001,0.259782954,1.7226941236000002,-0.7920395502,0.33333333330000003,-1.5346217569,0.358493893,0.0,5.3201349372,1.1218892264277958,0.0220509831,1.1787605257578369,-1.1195720593,3.7262636324000002,221.0,4.508506592354411,0.473950802024535,0.3752535483,7.0,0.6412079215,0.0016730231,0.7213916779,0.0019438672,0.5,-7.824046010856292,-0.9380670056,0.1479327533,1.8684157854999999,0.20319650102793213,2.0762336955,-0.2686327451,361.5,3.6574008504,0.12370093553783255,2.1304668335,-1.199093029,-0.2856351515,3.654618803639,0.5700085365,7.0,1.5464803415619999,0.4772756266200002,1.9907022378260004,-0.3654309674160001,3.054858905,0.1747913067439918,1.7423251512,-1.6096210615,0.570719603,0.1315493098,0.001677448,1.8078980376069431,0.23656522157610577,0.2335399863,2.7433062665,0.145785270613692,1.6952017851,-0.46774571930000003,5.8126368795682835,5.5,5.7,5.8126368795682835,3.2885963532,0.3050875154,0.6847525426252952,-1.0878652445,308.3333333333,6.140602685111625,2.6537506478,0.3219768351,0.4830019504142856,5.58724865840025,0.5939627627,-0.1149216997,2.109114911,0.30283705920000004,0.8105268780864402,-0.9805713176,-0.2260851082,1.7602119303000001,0.2083283056,2.1624320044,-0.35285562460000003,7.3614521943493,-1.0,7.0,6936.5833333333,0.7045818174,-0.1514263854,0.1977674364,0.8237506082,-0.32420081301491854
s336,2.212431821,-0.4509968626,0.039894832000000005,1.9661135038,0.7654678421395714,45.5555555556,13.2984838686,33.3333333333,2.126404895771165,-0.49078338650000003,-0.7574843130000001,2.64471128,0.28194498430000003,0.3996716485834265,-1.2353790957,-7.964026439597859,-8.263636833693832,-2.1284594662647023,4.233471738,-0.8685254229275724,1.66333867,0.6666666667000001,0.33333333330000003,17.5,0.09166666670000001,2.0,0.003493889254255838,-2.5833333333,18.4166666667,0.3654710504063907,3.0,-0.0086423826,-3.1243986254,0.2707525993452729,0.47125825406226957,5.5,4.1,1.3748050055,0.2578520233,1.5319953874999999,-0.6290644897000001,0.46888888888600017,-0.0684791294,-0.27578185040000003,-1.0856455288,3.1488438797000002,0.49026279459197053,0.0425663377,0.9704005736256389,-1.4184071275,2.6215454703,168.0,4.564408924428761,1.628090375721642,0.3492235958,5.0,0.6340867996,0.0027022269,0.8225616455,0.0021688765389999993,0.5833333333,-2.748384152235016,-1.4787074667,-0.134009768,2.1280767776,0.27109896969458297,1.3834589342,-0.2864300001,265.1666666667,4.2185587723,0.054381604036308526,1.1222091964,-1.4584510196,-0.37565942690000004,2.135268063386999,0.4267267717,4.0,1.1194907552,0.37533696850000003,1.2474059216,-0.0991907535,2.3290748515,0.16933521373954716,1.1811828551,-0.8246530607,0.3447432763,-0.0207907437,-0.0001305356,1.836654339952358,0.39939631075365406,0.3117341071,2.4114720545,0.11920622493080868,1.9522957809,-0.5270395354,5.895779296973574,7.5,5.2,5.619192406355703,2.2978237286,0.3004618182,0.08371145674528183,-0.40649452350000004,249.5,5.501258210544727,3.1455229852,0.3220809724,0.3116096750331857,4.66814498514948,0.018660659200000002,0.2745167874,1.9333683487000002,0.3182002031,0.4625567791578996,-0.6667530644,-0.1402666985,2.0571465379,0.32378031960000003,1.9673981086999999,-0.21706277140000002,7.264869066009104,18.0,6.0,2846.25,-0.09610656151299998,-0.07647533520800001,0.02522238303999999,0.1622214628,-1.2618784681111255
s339,2.2260277432,-0.6185594435,0.0350576178,2.1663027948,0.5819215454438387,34.4583333333,6.3037543449,26.4347826087,1.7990135446869402,-0.7669332144000001,-0.9288843623,4.4313378418,0.3827819665,0.8223193612487383,-2.0397227052,-8.007022181863386,-5.970055367870483,-9.014921625704973,2.911116758,-0.9205822136235066,1.4202482372,0.8333333333,0.1666666667,10.9166666667,0.0166666667,1.0,0.0041580101818587,-0.5833333333,14.75,0.09280559540424213,1.0,-0.001465387,-0.8915662651,0.2486766082127899,0.6686936794164031,7.3,4.4,1.1159441757,0.461601916,2.4454566781000002,-0.6640030808,0.9444444444000001,-1.6017992011,0.0812284461,-0.7548590441,3.810416849,1.0322587317313947,0.2516346592,0.3791489899438606,-0.7458764829000001,2.9788724795,105.0,4.285442751539002,0.29406605572281797,0.3968411315,9.0,0.7411956787,0.0012560481,0.8970016479,0.0011747586000000001,0.75,-8.511264302067358,-1.0066778095,-0.1460939275,1.8858593737,0.2755124012564584,2.2811967401,-0.4096456938,348.91666666667106,3.5323492806509966,0.08905100869778576,1.7253421165679999,-0.9752177087089997,-0.39205713772800016,2.8962969638789993,0.4675669965,16.0,1.6416327031,0.45833579999999996,2.1010769910000002,-0.3870534788,2.651950098,0.12541522461992954,1.3976187071,-1.5526401847,0.4218362283,0.0778813477,-0.0010412332,1.7471146968646052,0.2885639506079071,0.19558951830000001,2.5037583849000002,0.1361827525363899,1.5725756021000001,-0.6728312544,5.7477993600729755,5.5,4.5,5.963579343618446,1.7287436638,0.2585347109,0.24542928546098292,-0.6804794552,286.6666666667,5.748862059428991,5.0246932669,0.348608412935,0.4534241444917002,4.928460685907481,-0.079552324479,0.116166337215,1.8101138630000002,0.3039772964,0.5810236701538414,-0.8237171578,-0.1723271397,1.4974999359,0.1226843596,1.9917969056,-0.0253563158,7.825829268391863,-3.0,11.0,4934.9166666667,-1.1760305877000001,0.5436242119,-1.167431979,0.8811110506000001,-0.6669862651855964
s346,2.2842057574,-0.8339846497000001,0.062120986700000005,2.1482280405,0.30010459245033816,34.0909090909,7.5901508292,26.1,1.9278936795796533,-0.43071153630000003,-0.8834011998,2.4349702439,0.3924922216,0.3830921054978777,-0.8002018062,-8.06381512917171,-7.263857101472061,-5.13306779365273,2.2741201264,-1.230785769500877,1.4733682342,0.8333333333,0.1666666667,7.75,0.125,2.0,0.015381102038302173,-2.4166666667,13.8333333333,0.12238353577573603,1.0,-0.0014241008,-5.439544808,0.3302724176140076,0.6118903419359637,6.4,5.1,1.4767527331,0.2201706601,2.3631161749,-0.4714729636,0.47222222220000004,-1.5831420079,-1.6017655645,-0.5437925163,2.0651378548,0.5734899077929668,0.12210065640000001,0.5901433076148,-0.5000413294,1.6562268739000001,152.0,4.588677829794678,1.216132596955421,-0.6040336065,3.0,0.6240500331000001,0.0013407786000000001,0.9929687500000001,0.0022007082,0.6111111111,-5.553730190361736,-0.746634023,-0.113910143,1.5743360635,0.15468029338580727,1.7896969761000001,-0.1988987718,391.1666666667,3.2147079097,0.07500391638294225,1.4062088363,-0.1089083061,-0.6248093517000001,15.5703237487,0.9044041769000001,2.0,1.1417341916,0.4087912642,2.2557401615,-0.4560836958,3.4040912012,0.13302534681743888,1.9870214458,-1.5937830860000002,0.3143564356,-0.004738060200000001,-0.0007996335000000001,2.035938932455076,0.28429265245202257,0.182816434,2.8272553741,0.15167608797742688,1.6936035165,-1.0868045128,5.676753802268282,6.1,4.6,5.6727503654083575,4.1383038958,0.3338490382,0.3746526475840262,-1.1079134719,271.16499999999496,5.709676389326507,2.7000721111579997,0.32544163669199994,0.3935443214941834,4.906944182415999,-0.10467107738499998,0.108130198921,1.9219527165999999,0.4367782793,0.6286837949462966,-0.9062199839,-0.2580782673,1.4363271706,0.2421520211,1.7050306981999999,-0.4260859194,8.050797859244474,-5.0,9.0,7703.25,-0.15229718849600005,-0.07322378291500002,-0.14696673591099993,0.4883568647,-0.3398960633924618
s357,2.3719564646,-0.6285301363,0.2030114844,2.2540865397,0.7654678421395714,23.625,7.4705945285,24.4444444444,1.444531676905211,-0.5358038603,-0.7728032074000001,2.9100594414,0.4098704305,0.2868791266270443,-0.8956706684,-7.365615024575681,-6.087573677988737,-4.485652540082758,4.5577662796,-1.2027064325133066,1.3666360078,1.0,0.0,5.9583333333,0.0625,2.0,0.016529301983997394,-2.4583333333,4.0833333333,0.1890522960459396,2.0,-0.0039121951,-1.2713414634,0.5840750493154554,0.337798486049227,8.1,6.2,2.4322741575,0.497035168,2.1350662345,-0.5472114239,0.2777777778,-4.1395908272,-0.27384946050000003,0.4207109379,4.4787130615,1.2994592576840742,0.1546045975,0.8141014429572561,-1.1652624446,3.6348828618,132.0,4.508506592354411,0.473950802024535,0.3752535483,7.0,0.8143432617,0.0009143621000000001,0.9866577148000001,0.0008029715,0.47222222220000004,-6.449609932071972,-0.7394315161,-0.3380393551,1.8069247348,0.16469994678450547,1.8628745902000001,-0.3887131536,353.3333333333,2.6699618813,0.11912617635005374,1.4135480756,-0.446479053,-0.35531017930000003,31.9509677333,0.690064714,13.0,1.7834664502000002,0.6943351456,1.8748619704,-0.41999551560000004,3.2467821236,0.13013882170811575,2.3307585609,-1.7048380194,0.47654320990000004,0.0747388157,-0.0009829369,2.2224625262551925,0.25445755085846844,0.2000891931,4.0360324167,0.11486431892149615,1.5875800159,-0.5604619886000001,5.6577385361547945,5.3,5.3,5.990213765206329,2.7574881024,0.2757647582,0.7080314196943792,-1.118518555,317.8333333333,5.694853843911788,3.0365395586,0.351465262,0.36387478273345,4.505349850705881,-0.5516159547,-0.10296267170000001,2.256143494,0.3476048215,0.4013400990110711,-0.8288588318000001,-0.24907071990000001,2.3893877628,0.3692694784,1.9276489909,-0.17350351120000002,7.838210223104494,1.0,11.0,3278.25,1.4218031576,-0.6062252483,1.0574360165,0.9008088678,-1.102360428777475
s359,2.2134478875,-0.8583556156000001,0.1268004811,2.2981074929,0.30010459245033816,45.1666666667,9.1023590995,33.2352941176,1.8364307383838165,-0.4200069918,-0.7741675481,3.2541077002,0.4323560113,0.6397181029576805,-0.9039814004000001,-6.740331393472964,-6.187664947024421,-2.8747944966640664,3.242606027,-1.032732930417025,1.423624789,0.1666666667,0.33333333330000003,17.7916666667,0.0625,0.0,0.005650671541959903,1.2083333333,29.5909090909,0.16914736774736328,1.0,-0.0002420236,-0.8972405864,0.8557163576627882,0.736615476725321,8.5,9.9,1.6564998401,0.575179583,1.8852208688,-0.43934520650000003,0.0833333333,-3.5848511411,-1.2948474593000001,-0.4683283594,2.7109498368000002,0.928816242638117,0.2847456761,0.3507937314727836,-1.2083775268,3.5486526974,158.0,5.805210373691248,0.27456551280779345,1.0026336628,6.0,0.7819671631,0.0007870647,0.8208786011,0.0016567992,0.1666666667,-2.748384152235016,-1.1692070267,-0.17367847660000002,1.5986510847000002,0.2385144212568361,1.8348835357,-0.35275325,430.1666666667,2.5401137316,0.09174001133038347,1.5844899103999999,-1.0873035072,-0.3861921931,5.831897657640999,0.6657862474,9.0,1.4990198442,0.4988884116,1.9674509171,-0.2618928413,2.7840056612,0.029636839390741757,1.2578967924,-1.8745412412,0.4029484029,0.009793419900000001,-0.0017672361,2.015163304785382,0.4455273210755011,0.0395469977,2.379348352,0.05157296952481328,1.320274286,-0.6041255107,5.898526551448713,7.0,6.0,5.782285536144145,1.2906058918,0.28165903810000004,0.7478623634209186,-0.23667736520000002,330.1666666667,5.819588248175467,1.903380302,0.3400192313,0.3638465368215293,4.767855768265471,-0.1870064545,0.1353198234,1.9071218095,0.43969040880000004,0.6078317408009036,-0.6534279553,-0.37668412560000003,1.7969802933999999,0.4148910175,1.7276307007,-0.6273476308,8.354468358368841,6.0,4.0,4810.7083333333,-1.1049887709,0.07054440690000001,-0.8760403106,0.9022685609000001,-1.19610812978087
s365,1.9283758021000001,-0.36101263850000004,0.0831034715,2.5920135633,1.0986122886681098,30.2,7.7703891388,17.6428571429,2.530511197009529,-0.5180955193,-0.7953048522,5.0021159001,0.3171912018,1.0981683816893173,-1.2195249018,-5.878652388034832,-3.868346689960456,-4.421141104511184,4.7552766065,-1.3581622506823843,1.880254877,0.8333333333,0.1666666667,13.875,0.0791666667,2.0,0.011269592225270885,-3.625,14.7083333333,0.31282415291876997,2.0,-0.0054915254,-4.6445783133,0.36901247643459606,0.583996133963819,7.9,7.6,1.5658558163,0.4352603252,1.8390176225000001,-0.18951467160000002,0.1666666667,-2.034449777,0.07513223670000001,0.1910395678,4.9380558016,1.2778749926047515,0.1694763406,1.0290852706217097,-0.8075379761,4.3503317988,299.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.7861946940000001,0.0013919175,0.9652343750000001,0.0014605115,0.6388888889000001,-1.8444397271102142,-0.9680707043000001,-0.1324596026,2.2627379976,0.2506571136525272,2.2986321441,-0.4329437555,323.50333333333606,3.6311319631350005,0.11308251850789715,1.7855943070810003,-1.0773656356840002,-0.3799621523500001,6.787987247018999,0.6483614592,13.0,1.7440608182,0.428992331,2.1128189677,-0.6122181996,2.6715126217,0.0,1.4379744327,-1.4727846349,0.5283950617000001,0.0809846531,-0.0014207975,1.7695088653636935,0.5153723900603526,0.2365381434,4.119255281,0.09678805003413031,1.4368051606,-0.9568057911000001,5.627621113690637,7.2,6.2,5.403427850950804,2.6671776107,0.3284782122,0.5594946636287413,-0.7159112403,193.6666666667,5.592229988750329,3.9848835933,0.344159869,0.6698929310505004,5.223952951259354,-0.41323668890000004,0.8377630625,2.6523429142,0.2896610269,0.4764974938290836,-0.9371826512,-0.2626551475,2.5234173115000003,0.3328365258,1.7663584498,-0.4178523532,7.462222917271636,9.0,8.0,3326.3333333333,0.6410784152,-0.1098328033,1.2633668637,0.2055873917,-1.4253199788415234
s368,0.9309114294,-0.07775127450000001,0.0507786581,1.7468050252,0.30010459245033816,16.6666666667,3.1008683647,15.2,1.4767874624313715,-0.4482869326,-0.8915179878,3.8062532153,0.3660799991,0.7437456651605705,-0.5358661846,-7.628394938101594,-5.339046532043706,-2.554106015164776,5.232766722,-1.2100328238760065,1.3979564066,0.5,0.33333333330000003,11.2083333333,-0.0291666667,0.0,0.0033277900594519305,-0.5416666667,3.8333333333,0.20639236805716266,0.0,-0.0040425532,-0.9893617021000001,0.5378197167272485,-2.2204460492503136e-16,8.9,8.4,2.417791444,0.3317332309,2.1364815993,-0.5193707616000001,0.0555555556,-0.9606049672,-0.3918557898,0.0,5.3201349372,1.7908054392027646,0.23336273070000002,1.6863556075937685,-1.2494826612,3.4664424285,213.0,4.564408924428761,1.628090375721642,0.3492235958,5.0,0.7126423256300001,0.0015124726390000009,0.8782686343200004,0.001747669674,0.6124999999939998,-4.625581180301964,-1.0219581709,-0.0406358343,1.8497059982000001,0.19601826343724668,1.6832229374,-0.38358155520000004,257.8333333333,3.8918086712,0.1309136675950556,1.6259268364000001,-1.3555331501,-0.30104337340000004,-3.5833429608,0.47387600280000003,3.0,2.2807301494,0.4146085645,1.649536918,-0.42661517990000003,4.2598052718,0.16433027161170918,1.9201813201000002,-1.6872506104,0.3870967742,0.033028809900000004,0.0004245551,1.0891790233638408,0.339605787917199,0.3783073047,4.8290533042,0.12543323403494958,1.4244926653,-0.9401112438,5.537334267018537,5.0,4.7,5.420534999272286,3.4503994721,0.2844225613,0.6020877360259241,-1.0558727888,228.5,5.514100563456088,4.8451447774,0.2871654113,0.6740812444751474,4.872649551122608,0.2601695101,0.3616972115,3.8893716699,0.3337823377,0.7782901259887792,-1.4342597075,-0.17542299660000002,2.9953466127,0.3325589295,1.7827869577,-0.3157653172,7.88912188759248,20.0,3.0,2023.0833333333,-1.0805893345,0.5069031215,-1.2838602301,0.12705031590000002,-1.0327662582559605
